user_id,prompts_sent,average_mssd,max_mssd,average_threshold,max_threshold
e85ca5ba-abfb-4694-8d51-e7f156897b03,0,0.7395833333333334,4.0,1.5419354838709678,3.4000000000000004
e87aed10-7e3a-47c5-856f-64a8306318fe,2,0.75,2.0,1.2516129032258065,1.7333333333333334
e9268c2c-e55b-43f3-b187-e7f2b473b366,0,0.631578947368421,1.0,1.0,1.0
eb94576d-5886-4adb-9cde-d919ebf468cf,4,1.0256410256410258,4.0,1.5544444444444447,2.5
ebd60793-0e91-4dce-9421-eae99ccc9148,0,0.5984848484848485,1.0,1.0,1.0
ec916a54-0db4-4bfe-89f1-dc45c7c0eb8d,8,0.9947916666666666,3.3333333333333335,1.4397849462365595,2.0
f2c03507-7f42-4507-8b27-5865e6693a54,6,2.0632183908045976,4.0,2.6580645161290324,3.400000000000002
f697d848-6675-4f32-a744-cceca97760cb,9,1.4833333333333334,4.666666666666667,2.0022222222222226,3.6666666666666665
f7a75f01-bba3-4f70-8d39-4d598128bb80,3,0.9080459770114943,4.0,1.7205128205128208,3.4000000000000004
f7df515d-b2f6-4067-a4ea-21b5f26c5700,5,0.34782608695652173,1.0,0.577777777777778,0.8666666666666671
fbdd09af-6162-4064-a2e5-f58e3fa12d75,3,1.9656862745098038,7.0,4.251612903225808,6.166666666666667
fcb8d68f-fddc-4c2d-bcf3-2ffe304e0221,11,0.956989247311828,3.6666666666666665,1.0559139784946237,2.0
fdad9d04-502f-4882-b6b5-18ef44348396,11,2.1614583333333335,6.333333333333333,2.155913978494624,3.3333333333333335
fe69be24-6e8a-4c61-81f4-55e2a82f92da,3,0.9583333333333333,3.0,1.182716049382716,1.4666666666666668
